YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.0,26.0,,,21.2,31.3,560,,,,,,Non-Hispanic Black,"(41.56266102, -72.649840952)",FV,FV1,Q019,VALUE,09,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2017,2017,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.2,20.2,,,16.0,25.3,347,,18 - 24,,,,,"(32.839681093, -83.627580346)",FV,FV1,Q019,VALUE,13,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.3,41.3,,,35.9,46.9,841,,,,,"$35,000 - $49,999",,"(37.645970271, -84.774971048)",FV,FV1,Q018,VALUE,21,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.6,21.6,,,10.6,39.0,52,,,,,,American Indian/Alaska Native,"(43.235541343, -108.109830353)",FV,FV1,Q019,VALUE,56,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.2,15.2,,,10.4,21.7,202,,18 - 24,,,,,"(38.890371385, -77.031961127)",FV,FV1,Q019,VALUE,11,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.6,15.6,,,12.8,18.9,1281,,,High school graduate,,,,"(43.655950113, -71.50036092)",FV,FV1,Q019,VALUE,33,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(34.520880952, -106.240580985)",FV,FV1,Q018,VALUE,35,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,28.9,28.9,,,26.9,31.0,3858,,,,,"$75,000 or greater",,"(41.56266102, -72.649840952)",FV,FV1,Q018,VALUE,09,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.4,15.4,,,10.9,21.2,315,,25 - 34,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q019,VALUE,02,Age (years),25 - 34,AGEYR,AGEYR2534
2017,2017,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.5,17.5,,,17.0,18.0,138660,,65 or older,,,,,,FV,FV1,Q019,VALUE,59,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,51.0,51.0,,,44.5,57.5,569,,,,,"Less than $15,000",,"(35.68094058, -85.774490914)",FV,FV1,Q018,VALUE,47,Income,"Less than $15,000",INC,INCLESS15
2017,2017,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.4,37.4,,,35.5,39.3,4496,Total,,,,,,"(35.466220975, -79.159250463)",FV,FV1,Q018,VALUE,37,Total,Total,OVR,OVERALL
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,60.8,60.8,,,54.6,66.7,462,,,Less than high school,,,,"(32.745510099, -89.538030825)",FV,FV1,Q018,VALUE,28,Education,Less than high school,EDU,EDUHS
2017,2017,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.0,41.0,,,35.0,47.4,436,,,Less than high school,,,,"(35.466220975, -79.159250463)",FV,FV1,Q018,VALUE,37,Education,Less than high school,EDU,EDUHS
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(21.304850435, -157.857749403)",FV,FV1,Q018,VALUE,15,Race/Ethnicity,Other,RACE,RACEOTH
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,30.0,30.0,,,20.1,42.3,113,,,,,,Asian,"(40.060210141, -82.404260056)",FV,FV1,Q018,VALUE,39,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.6,31.6,,,27.9,35.4,816,,45 - 54,,,,,"(40.485010283, -88.997710178)",FV,FV1,Q018,VALUE,17,Age (years),45 - 54,AGEYR,AGEYR4554
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.8,18.8,,,9.5,33.8,66,,,,,,American Indian/Alaska Native,"(44.661319543001, -84.71439027)",FV,FV1,Q019,VALUE,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,17.3,22.4,1239,,55 - 64,,,,,"(38.665510202, -80.712640135)",FV,FV1,Q019,VALUE,54,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.2,42.2,,,40.0,44.4,2802,,55 - 64,,,,,"(39.766910452, -86.149960194)",FV,FV1,Q018,VALUE,18,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.1,14.1,,,9.4,20.8,181,,,,,,Asian,"(40.485010283, -88.997710178)",FV,FV1,Q019,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.4,40.4,,,33.7,47.4,351,,,Less than high school,,,,"(47.475319779, -100.118421049)",FV,FV1,Q018,VALUE,38,Education,Less than high school,EDU,EDUHS
2017,2017,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.1,18.1,,,16.8,19.5,5211,Total,,,,,,"(32.839681093, -83.627580346)",FV,FV1,Q019,VALUE,13,Total,Total,OVR,OVERALL
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,45.5,45.5,,,41.3,49.8,1345,,45 - 54,,,,,"(37.645970271, -84.774971048)",FV,FV1,Q018,VALUE,21,Age (years),45 - 54,AGEYR,AGEYR4554
2017,2017,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.5,19.5,,,10.6,33.2,66,,,,,,American Indian/Alaska Native,"(38.843840757, -106.133610921)",FV,FV1,Q019,VALUE,08,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.3,25.3,,,20.9,30.4,640,,,,,"$25,000 - $34,999",,"(21.304850435, -157.857749403)",FV,FV1,Q019,VALUE,15,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.4,27.4,,,21.8,33.9,254,,,Less than high school,,,,"(44.567449424, -120.155031326)",FV,FV1,Q019,VALUE,41,Education,Less than high school,EDU,EDUHS
2017,2017,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.8,20.8,,,17.4,24.8,921,,,,,"$25,000 - $34,999",,"(47.522278629, -120.47001079)",FV,FV1,Q019,VALUE,53,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.1,42.1,,,38.7,45.5,1604,,,High school graduate,,,,"(47.066528972, -109.424420645)",FV,FV1,Q018,VALUE,30,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.5,21.5,,,15.9,28.4,283,,,,,"$75,000 or greater",,"(13.444304, 144.793731)",FV,FV1,Q019,VALUE,66,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.2,42.2,,,39.9,44.6,3074,,,,Male,,,"(47.475319779, -100.118421049)",FV,FV1,Q018,VALUE,38,Gender,Male,GEN,MALE
2017,2017,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,26.3,26.3,,,24.8,27.9,4794,,65 or older,,,,,"(46.355648736, -94.794200503)",FV,FV1,Q018,VALUE,27,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,IA,Iowa,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.4,23.4,,,21.4,25.5,2158,,,High school graduate,,,,"(42.469400913, -93.816490556)",FV,FV1,Q019,VALUE,19,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(39.49324039, -117.071840564)",FV,FV1,Q019,VALUE,32,Race/Ethnicity,Other,RACE,RACEOTH
2017,2017,ME,Maine,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,9.6,9.6,,,7.3,12.6,1477,,,,,"$50,000 - $74,999",,"(45.254228894001, -68.985031336)",FV,FV1,Q019,VALUE,23,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.5,23.5,,,20.1,27.3,865,,,,,"$15,000 - $24,999",,"(38.843840757, -106.133610921)",FV,FV1,Q019,VALUE,08,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.7,35.7,,,27.3,45.2,194,,,,,,2 or more races,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,04,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2017,2017,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.7,17.7,,,14.4,21.7,661,,35 - 44,,,,,"(34.520880952, -106.240580985)",FV,FV1,Q019,VALUE,35,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.9,14.9,,,11.5,19.1,740,,,,,"$50,000 - $74,999",,"(34.520880952, -106.240580985)",FV,FV1,Q019,VALUE,35,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.1,12.1,,,9.3,15.7,1400,,,College graduate,,,,"(34.748650124, -92.274490743)",FV,FV1,Q019,VALUE,05,Education,College graduate,EDU,EDUCOGRAD
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,49.1,49.1,,,40.8,57.6,190,,18 - 24,,,,,"(32.745510099, -89.538030825)",FV,FV1,Q018,VALUE,28,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,48.0,48.0,,,44.6,51.3,1805,,,,Male,,,"(32.745510099, -89.538030825)",FV,FV1,Q018,VALUE,28,Gender,Male,GEN,MALE
2017,2017,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.9,35.9,,,29.9,42.3,740,,,,,"$25,000 - $34,999",,"(40.130570048, -74.273691288)",FV,FV1,Q018,VALUE,34,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.008830667, -75.577741168)",FV,FV1,Q018,VALUE,10,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,34.7,34.7,,,25.9,44.8,148,,,,,,Non-Hispanic White,"(13.444304, 144.793731)",FV,FV1,Q018,VALUE,66,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,9.3,9.3,,,3.8,21.1,55,,,,,,Hispanic,"(43.655950113, -71.50036092)",FV,FV1,Q019,VALUE,33,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,14.4,22.8,682,,,,,"$25,000 - $34,999",,"(38.635790776, -92.566300053)",FV,FV1,Q019,VALUE,29,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.2,32.2,,,25.6,39.6,264,,,,,"$35,000 - $49,999",,"(18.220833, -66.590149)",FV,FV1,Q019,VALUE,72,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,29.4,29.4,,,25.6,33.4,1541,,,,Female,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,02,Gender,Female,GEN,FEMALE
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.0,35.0,,,31.2,39.0,1093,,,,,"$50,000 - $74,999",,"(21.304850435, -157.857749403)",FV,FV1,Q018,VALUE,15,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,29.5,29.5,,,26.8,32.3,1833,,65 or older,,,,,"(41.708280193, -71.522470314)",FV,FV1,Q018,VALUE,44,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,30.5,30.5,,,20.9,42.2,251,,,,,Data not reported,,"(64.845079957001, -147.722059036)",FV,FV1,Q019,VALUE,02,Income,Data not reported,INC,INCNR
2017,2017,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(34.748650124, -92.274490743)",FV,FV1,Q019,VALUE,05,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.5,42.5,,,35.7,49.6,290,,,,,"$75,000 or greater",,"(13.444304, 144.793731)",FV,FV1,Q018,VALUE,66,Income,"$75,000 or greater",INC,INC75PLUS
