"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	1061	86271	1229.8
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	30	214372	14.0
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	39	213146	18.3
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	51	200415	25.4
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	145	206319	70.3
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	298	203418	146.5
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	569	219431	259.3
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	868	206150	421.1
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	1085	169871	638.7
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	1142	128756	886.9
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1036	84547	1225.4
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	847	51872	1632.9
	"All Cancer Sites Combined"	"0"	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	1071	44421	2411.0
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	23	97757	23.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	25	85728	29.2
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	74	91473	80.9
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	126	97692	129.0
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	213	109285	194.9
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	292	101567	287.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	371	86393	429.4
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	395	64537	612.1
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	383	48900	783.2
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	378	38422	983.8
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	697	52594	1325.2
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	18	101217	17.8
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	34	88265	38.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	49	93282	52.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	128	97910	130.7
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	243	106909	227.3
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	416	99510	418.0
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	484	82329	587.9
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	513	57872	886.4
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	468	39886	1173.3
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	453	27494	1647.6
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	613	26608	2303.8
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	22	99587	22.1
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	33	89758	36.8
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	60	88245	68.0
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	88	91720	95.9
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	201	106711	188.4
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	285	103815	274.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	375	90448	414.6
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	377	70693	533.3
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	380	51689	735.2
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	422	39345	1072.6
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	648	51757	1252.0
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	22	93319	23.6
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	50	90082	55.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	106	92514	114.6
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	246	104175	236.1
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	374	101015	370.2
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	504	86354	583.6
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	520	63841	814.5
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	495	42757	1157.7
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	461	28631	1610.1
	"All Cancer Sites Combined"	"0"	"Iowa"	"19"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	594	26697	2225.0
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	22	92031	23.9
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	36	81287	44.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	43	83764	51.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	121	88825	136.2
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	204	98919	206.2
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	293	91831	319.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	292	75703	385.7
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	343	56886	603.0
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	342	41088	832.4
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	311	31586	984.6
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	477	42452	1123.6
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	21	95199	22.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	21	83015	25.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	61	84545	72.2
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	92	87698	104.9
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	236	94561	249.6
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	376	87590	429.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	444	71032	625.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	409	50660	807.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	427	33165	1287.5
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	410	22844	1794.8
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	462	22714	2034.0
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	23	94752	24.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	39	83752	46.6
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	56	81772	68.5
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	84	82067	102.4
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	227	96358	235.6
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	322	93681	343.7
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	324	80156	404.2
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	364	61920	587.9
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	337	44807	752.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	319	32213	990.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	557	42322	1316.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	25	85894	29.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	46	82264	55.9
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	90	81754	110.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	218	92206	236.4
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	360	88946	404.7
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	417	74294	561.3
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	468	55904	837.1
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	403	36331	1109.2
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	363	23789	1525.9
	"All Cancer Sites Combined"	"0"	"Kansas"	"20"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	520	23180	2243.3
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	18	136688	13.2
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	33	141537	23.3
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	60	134527	44.6
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	116	145243	79.9
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	250	151864	164.6
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	412	159757	257.9
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	538	148451	362.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	654	127770	511.9
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	688	97803	703.5
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	643	69485	925.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	494	47794	1033.6
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	723	53508	1351.2
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	36	141013	25.5
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	69	133945	51.5
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	127	143357	88.6
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	266	147474	180.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	532	149653	355.5
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	686	136116	504.0
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	819	115068	711.8
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	893	83983	1063.3
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	779	54893	1419.1
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	582	33186	1753.8
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	659	26784	2460.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	24	137833	17.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	49	141283	34.7
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	54	135677	39.8
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	118	141206	83.6
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	213	143617	148.3
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	389	158450	245.5
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	540	152064	355.1
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	614	131642	466.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	711	106625	666.8
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	616	74836	823.1
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	578	50227	1150.8
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	682	54087	1260.9
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	34	139593	24.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	60	135027	44.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	83	139582	59.5
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	244	139402	175.0
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	468	148487	315.2
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	749	139014	538.8
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	782	117229	667.1
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	869	92351	941.0
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	781	59417	1314.4
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	653	35964	1815.7
	"All Cancer Sites Combined"	"0"	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	610	27963	2181.5
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	29	164154	17.7
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	46	156015	29.5
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	61	135778	44.9
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	108	143478	75.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	234	153436	152.5
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	411	163797	250.9
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	525	152331	344.6
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	619	127203	486.6
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	642	96154	667.7
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	581	68337	850.2
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	513	47868	1071.7
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	685	52582	1302.7
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	18	163294	11.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	29	153022	19.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	46	132029	34.8
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	90	137225	65.6
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	246	144075	170.7
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	499	151561	329.2
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	727	138187	526.1
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	795	112095	709.2
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	744	81031	918.2
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	664	52365	1268.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	545	32770	1663.1
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	603	27393	2201.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	17	162773	10.4
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	35	160375	21.8
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	67	139743	47.9
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	97	137948	70.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	192	143993	133.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	367	160867	228.1
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	528	155632	339.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	631	132999	474.4
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	618	104881	589.2
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	561	73876	759.4
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	529	50470	1048.1
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	685	53556	1279.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	28	155415	18.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	42	135440	31.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	100	131978	75.8
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	206	135230	152.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	467	147858	315.8
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	731	141022	518.4
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	759	116241	653.0
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	826	89033	927.7
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	738	57329	1287.3
	"All Cancer Sites Combined"	"0"	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	556	35036	1586.9
